,Unnamed: 0,is_potentially_hazardous_asteroid
10518,13798,0
10519,8482,0
10520,17408,0
10521,7699,0
10522,9270,0
10523,6603,0
10524,2938,0
10525,6573,0
10526,2742,0
10527,12207,0
10528,12634,0
10529,6294,0
10530,18096,0
10531,21360,0
10532,21659,0
10533,13323,0
10534,9913,0
10535,10687,0
10536,4441,0
10537,8477,0
10538,18505,0
10539,6774,0
10540,3162,0
10541,10706,0
10542,11472,0
10543,23227,0
10544,6524,1
10545,21155,0
10546,957,0
10547,21544,0
10548,17431,0
10549,20056,0
10550,3915,0
10551,9151,0
10552,13986,0
10553,11325,0
10554,10567,0
10555,23515,0
10556,8205,0
10557,395,0
10558,9148,0
10559,15156,0
10560,13925,0
10561,13426,0
10562,1388,0
10563,6064,0
10564,22591,0
10565,5729,0
10566,4400,0
10567,12107,0
10568,6368,0
10569,5822,0
10570,9090,0
10571,17758,0
10572,11824,0
10573,14725,0
10574,11555,0
10575,20585,0
10576,21337,0
10577,8244,0
10578,18205,0
10579,1874,0
10580,5511,0
10581,3085,0
10582,21741,0
10583,12750,0
10584,22204,0
10585,19991,0
10586,15122,0
10587,17601,0
10588,19421,0
10589,20101,0
10590,3406,0
10591,10610,0
10592,2096,0
10593,20472,0
10594,11013,0
10595,5459,0
10596,9707,0
10597,18015,0
10598,22459,0
10599,14264,0
10600,19071,0
10601,7368,1
10602,22143,0
10603,19358,1
10604,17537,0
10605,18550,0
10606,377,0
10607,16831,0
10608,5076,0
10609,2399,0
10610,8074,0
10611,8701,0
10612,3877,1
10613,13300,0
10614,912,1
10615,5126,0
10616,3569,0
10617,165,0
10618,13934,0
10619,12612,0
10620,4387,0
10621,11567,0
10622,18312,0
10623,4446,0
10624,18291,0
10625,2025,1
10626,9851,1
10627,16626,0
10628,10675,0
10629,22034,0
10630,16275,0
10631,14218,0
10632,14230,1
10633,1286,1
10634,18907,0
10635,13946,0
10636,9311,0
10637,8011,0
10638,17080,0
10639,16328,0
10640,14370,1
10641,12091,0
10642,9146,0
10643,22247,0
10644,19045,0
10645,17194,0
10646,20900,0
10647,14187,0
10648,2737,1
10649,8674,0
10650,916,0
10651,13467,0
10652,18277,0
10653,14428,0
10654,10380,0
10655,13713,0
10656,3907,0
10657,13647,0
10658,3809,1
10659,22827,0
10660,8389,1
10661,22922,0
10662,9008,0
10663,809,0
10664,6803,0
10665,8416,0
10666,1838,0
10667,20445,0
10668,23510,0
10669,9138,0
10670,11311,0
10671,15913,0
10672,23487,0
10673,23765,0
10674,17555,0
10675,172,0
10676,5785,0
10677,14178,0
10678,3317,0
10679,17664,0
10680,11450,1
10681,12469,0
10682,19277,0
10683,12967,0
10684,6659,0
10685,20513,0
10686,3089,1
10687,17225,0
10688,20440,0
10689,7194,0
10690,16362,0
10691,639,1
10692,9567,0
10693,11355,0
10694,9487,0
10695,3327,0
10696,23027,0
10697,8797,0
10698,4980,0
10699,16169,0
10700,18200,0
10701,4643,0
10702,10840,0
10703,15262,0
10704,7290,0
10705,8256,0
10706,12375,1
10707,11847,0
10708,21912,0
10709,13708,0
10710,3381,0
10711,4134,0
10712,16295,0
10713,22135,0
10714,7327,1
10715,8992,0
10716,19090,0
10717,5574,0
10718,16653,0
10719,744,0
10720,7705,0
10721,2538,0
10722,15681,0
10723,11022,0
10724,1950,1
10725,6871,1
10726,19601,0
10727,10912,0
10728,5823,0
10729,12092,0
10730,18660,0
10731,7798,0
10732,9772,0
10733,3366,0
10734,582,0
10735,197,0
10736,9579,0
10737,3041,0
10738,16715,0
10739,6305,0
10740,4110,0
10741,3017,0
10742,20126,0
10743,18830,0
10744,4792,0
10745,15544,0
10746,401,0
10747,10779,0
10748,17515,0
10749,20480,0
10750,5935,0
10751,5260,1
10752,21051,0
10753,20857,0
10754,11756,0
10755,19345,0
10756,1927,1
10757,19337,0
10758,18169,0
10759,20652,0
10760,3541,0
10761,9708,0
10762,12413,1
10763,20707,0
10764,17955,0
10765,20262,0
10766,21795,0
10767,18864,0
10768,7009,0
10769,22019,0
10770,4800,0
10771,13669,1
10772,13777,0
10773,18382,0
10774,620,0
10775,16604,0
10776,6527,1
10777,18600,0
10778,10973,0
10779,8383,0
10780,17757,0
10781,19538,0
10782,11524,0
10783,11014,0
10784,7938,0
10785,6669,0
10786,12487,0
10787,7942,1
10788,7485,0
10789,18480,0
10790,6499,1
10791,22488,0
10792,618,1
10793,9929,0
10794,7264,0
10795,8446,1
10796,7785,0
10797,7101,0
10798,1984,0
10799,15764,0
10800,19758,0
10801,307,0
10802,14426,0
10803,3670,1
10804,10147,0
10805,1189,0
10806,21596,0
10807,21059,0
10808,10551,0
10809,6094,0
10810,6435,0
10811,6773,0
10812,4821,0
10813,23438,0
10814,2381,0
10815,15074,0
10816,879,0
10817,14278,0
10818,23057,0
10819,6287,0
10820,21557,0
10821,16191,0
10822,11695,0
10823,13893,0
10824,20742,0
10825,1767,0
10826,16201,0
10827,14037,0
10828,22129,1
10829,19447,0
10830,13017,0
10831,17114,0
10832,9152,0
10833,4877,0
10834,15323,0
10835,15508,0
10836,22860,0
10837,14146,0
10838,13346,0
10839,3506,1
10840,727,1
10841,14461,0
10842,12908,0
10843,16571,0
10844,22490,0
10845,17109,0
10846,7234,0
10847,15244,0
10848,8262,1
10849,9222,0
10850,2575,0
10851,23955,0
10852,5971,0
10853,10600,0
10854,21025,0
10855,20650,0
10856,1726,0
10857,8285,0
10858,18174,0
10859,20785,0
10860,13168,0
10861,14579,0
10862,7900,0
10863,14610,1
10864,20933,0
10865,3190,0
10866,13834,0
10867,8799,0
10868,2306,0
10869,13093,0
10870,11868,0
10871,4888,0
10872,15839,0
10873,520,0
10874,14483,0
10875,18324,0
10876,4789,0
10877,5466,0
10878,13225,0
10879,451,0
10880,16764,0
10881,19368,0
10882,5385,0
10883,3881,0
10884,15575,0
10885,14776,0
10886,3238,0
10887,12209,0
10888,12671,0
10889,13529,0
10890,4090,0
10891,9103,0
10892,4989,0
10893,17302,0
10894,13759,0
10895,12716,0
10896,23279,0
10897,23230,1
10898,778,0
10899,14739,0
10900,14576,0
10901,2578,1
10902,19817,0
10903,2235,0
10904,15535,0
10905,15655,0
10906,20906,0
10907,1426,0
10908,23284,0
10909,5986,1
10910,11804,0
10911,15971,0
10912,17278,0
10913,19115,0
10914,3279,0
10915,16813,0
10916,14,0
10917,23408,0
10918,6410,1
10919,1373,0
10920,10918,0
10921,6762,1
10922,10873,0
10923,13501,1
10924,15561,0
10925,6708,0
10926,3334,0
10927,9453,0
10928,2993,0
10929,22483,0
10930,11774,0
10931,21589,0
10932,10210,0
10933,16258,0
10934,10384,0
10935,10229,0
10936,10786,0
10937,10402,0
10938,9265,0
10939,6912,0
10940,13199,0
10941,20999,0
10942,5055,0
10943,6874,0
10944,19465,0
10945,1043,0
10946,15096,0
10947,21308,0
10948,16826,0
10949,22560,0
10950,12038,0
10951,6568,0
10952,20207,0
10953,5649,0
10954,17154,0
10955,8500,0
10956,19875,0
10957,16834,0
10958,17081,0
10959,11331,0
10960,10105,0
10961,9358,0
10962,5211,0
10963,21186,0
10964,4740,0
10965,22022,0
10966,3507,1
10967,17724,0
10968,14313,0
10969,12866,0
10970,19957,0
10971,23714,0
10972,7365,0
10973,22736,0
10974,22316,0
10975,16140,0
10976,18540,1
10977,7977,0
10978,13115,1
10979,22477,0
10980,14113,0
10981,23341,0
10982,13157,0
10983,17468,0
10984,8760,1
10985,66,0
10986,7428,0
10987,22531,0
10988,1903,0
10989,19818,0
10990,11125,1
10991,5251,0
10992,10437,1
10993,12441,0
10994,11080,0
10995,14915,0
10996,975,0
10997,20011,0
10998,14643,0
10999,12998,0
11000,14181,0
11001,8449,0
11002,12274,0
11003,5829,0
11004,5657,0
11005,8583,0
11006,550,1
11007,1487,0
11008,3280,1
11009,22255,0
11010,4211,0
11011,19598,0
11012,7451,0
11013,14614,0
11014,18212,0
11015,23930,0
11016,4528,0
11017,6895,0
11018,16894,0
11019,6894,0
11020,11473,0
11021,3941,0
11022,11845,0
11023,23016,0
11024,13499,0
11025,19323,0
11026,10093,0
11027,2451,0
11028,19989,0
11029,20359,0
11030,18502,0
11031,13160,0
11032,14053,0
11033,13039,0
11034,724,1
11035,21739,0
11036,21687,0
11037,11748,1
11038,16608,0
11039,13405,0
11040,12940,0
11041,4054,0
11042,6838,0
11043,2530,0
11044,1583,0
11045,23457,0
11046,4306,0
11047,6360,0
11048,5166,0
11049,8702,0
11050,21199,0
11051,14397,0
11052,18646,0
11053,9784,0
11054,10752,0
11055,17129,1
11056,19054,0
11057,21838,0
11058,22287,0
11059,22436,0
11060,10351,0
11061,7824,0
11062,11083,0
11063,14527,0
11064,6153,0
11065,17134,0
11066,2118,0
11067,8613,0
11068,5683,0
11069,7323,0
11070,4500,0
11071,7266,0
11072,9359,0
11073,14708,0
11074,2289,1
11075,14094,0
11076,15826,0
11077,4249,0
11078,14378,0
11079,3291,0
11080,8620,0
11081,706,0
11082,22383,0
11083,13952,0
11084,15165,0
11085,18259,0
11086,23097,0
11087,18758,0
11088,21575,0
11089,5513,0
11090,15524,0
11091,23251,0
11092,17589,0
11093,18068,1
11094,2190,0
11095,9662,0
11096,3101,0
11097,908,0
11098,2614,1
11099,15070,0
11100,5498,0
11101,20265,1
11102,5876,0
11103,20466,0
11104,10742,0
11105,549,0
11106,1436,0
11107,22072,0
11108,149,0
11109,5674,0
11110,15775,0
11111,5630,0
11112,21634,0
11113,11209,0
11114,2722,0
11115,10022,0
11116,6439,0
11117,13890,0
11118,3750,1
11119,21603,0
11120,4689,0
11121,12925,0
11122,3084,0
11123,4637,0
11124,13389,1
11125,17636,0
11126,15471,0
11127,17748,0
11128,15496,0
11129,713,0
11130,23585,0
11131,12051,0
11132,1070,0
11133,17110,0
11134,14195,0
11135,19084,0
11136,97,0
11137,16083,0
11138,16724,0
11139,5384,0
11140,5767,0
11141,13977,0
11142,9305,0
11143,8457,0
11144,8634,0
11145,4317,0
11146,21906,0
11147,9172,0
11148,14386,0
11149,1501,1
11150,18779,0
11151,11092,0
11152,2922,0
11153,18057,0
11154,15288,0
11155,21717,0
11156,739,0
11157,17285,0
11158,22421,0
11159,7830,0
11160,1782,0
11161,14698,0
11162,14535,0
11163,1878,0
11164,5357,0
11165,15401,0
11166,5699,0
11167,14434,0
11168,20577,0
11169,7263,0
11170,11042,0
11171,21789,0
11172,23768,0
11173,23152,0
11174,22245,0
11175,4633,0
11176,14186,0
11177,15267,0
11178,12367,0
11179,16876,0
11180,20656,0
11181,11281,0
11182,4698,0
11183,1075,0
11184,6472,0
11185,12321,0
11186,7411,0
11187,19500,0
11188,13184,0
11189,20923,0
11190,950,0
11191,14994,0
11192,22885,0
11193,10644,0
11194,2972,0
11195,8775,0
11196,9010,0
11197,3906,0
11198,12833,0
11199,3564,0
11200,16840,0
11201,23420,0
11202,21147,0
11203,2819,0
11204,11059,0
11205,20142,0
11206,20398,0
11207,15076,0
11208,21658,0
11209,15203,0
11210,20592,0
11211,12894,0
11212,19128,0
11213,9902,0
11214,20336,0
11215,12404,0
11216,1393,0
11217,16734,0
11218,15753,1
11219,10834,0
11220,1993,0
11221,18962,0
11222,12037,0
11223,15730,0
11224,15307,0
11225,22621,0
11226,22992,0
11227,21738,0
11228,16026,0
11229,15800,0
11230,8116,1
11231,18501,0
11232,2611,0
11233,14107,0
11234,11723,0
11235,10382,0
11236,17676,0
11237,22473,0
11238,17333,0
11239,71,0
11240,1647,1
11241,13792,0
11242,20428,0
11243,18376,0
11244,1407,0
11245,5742,0
11246,12791,0
11247,6320,0
11248,18777,0
11249,19679,0
11250,15881,0
11251,19333,0
11252,22726,0
11253,14016,0
11254,17326,0
11255,1516,0
11256,21542,0
11257,16902,0
11258,20877,0
11259,6734,0
11260,21012,0
11261,18012,0
11262,10142,0
11263,16900,0
11264,21208,0
11265,12212,0
11266,13942,0
11267,23149,0
11268,14801,0
11269,14216,1
11270,14148,0
11271,18911,0
11272,6124,0
11273,11661,0
11274,10485,0
11275,3135,1
11276,7856,0
11277,22078,0
11278,8580,0
11279,20281,0
11280,15063,0
11281,13636,0
11282,20542,0
11283,16433,0
11284,12198,0
11285,8175,0
11286,3199,0
11287,8476,0
11288,20628,0
11289,20379,0
11290,22625,0
11291,19406,0
11292,3048,0
11293,19684,0
11294,4623,0
11295,19830,0
11296,4857,0
11297,2241,0
11298,10897,0
11299,21465,0
11300,4002,0
11301,16514,0
11302,17616,0
11303,7709,0
11304,17340,0
11305,9288,0
11306,233,0
11307,13796,0
11308,22973,0
11309,15670,0
11310,9479,0
11311,13513,0
11312,6908,0
11313,16361,0
11314,10674,0
11315,22469,0
11316,4058,0
11317,20926,0
11318,21006,0
11319,16838,0
11320,1527,0
11321,5182,0
11322,7506,0
11323,20910,0
11324,18203,1
11325,10821,0
11326,12645,0
11327,5207,0
11328,6391,0
11329,19444,0
11330,23128,0
11331,7173,0
11332,4796,0
11333,16671,0
11334,16603,0
11335,20789,0
11336,5807,0
11337,14063,0
11338,3955,0
11339,16957,0
11340,4139,1
11341,17221,0
11342,3188,0
11343,3232,0
11344,10242,0
11345,6423,0
11346,15834,0
11347,6508,0
11348,5860,0
11349,10586,0
11350,23156,0
11351,22046,0
11352,5201,0
11353,19110,0
11354,16003,0
11355,22246,0
11356,13084,0
11357,20523,0
11358,15984,0
11359,12842,0
11360,9886,0
11361,22165,0
11362,9257,0
11363,14788,0
11364,18217,0
11365,9037,0
11366,8833,0
11367,638,0
11368,23168,0
11369,9566,0
11370,8204,0
11371,6536,0
11372,3628,1
11373,12332,0
11374,12553,0
11375,18572,0
11376,2949,0
11377,5977,0
11378,20916,0
11379,9208,1
11380,22079,0
11381,4049,0
11382,20971,1
11383,16875,0
11384,2639,0
11385,16727,0
11386,12525,0
11387,19926,0
11388,17633,0
11389,15297,0
11390,6215,0
11391,5723,0
11392,15386,0
11393,13549,0
11394,19408,0
11395,3532,0
11396,16458,0
11397,4005,0
11398,4378,0
11399,17037,0
11400,15213,0
11401,3278,0
11402,21329,0
11403,12668,0
11404,21521,0
11405,13935,0
11406,14859,0
11407,22354,0
11408,1971,0
11409,20369,0
11410,4150,0
11411,11190,0
11412,6861,0
11413,22302,0
11414,23095,0
11415,15715,1
11416,17580,0
11417,12637,0
11418,471,0
11419,21886,0
11420,2139,1
11421,21866,0
11422,21334,1
11423,3118,0
11424,4530,0
11425,21762,0
11426,8732,0
11427,18369,0
11428,23539,0
11429,23601,0
11430,7224,0
11431,12806,0
11432,20293,0
11433,19678,0
11434,12959,0
11435,10943,0
11436,16251,0
11437,15481,1
11438,20658,0
11439,14830,0
11440,8686,0
11441,17217,0
11442,23831,0
11443,1933,0
11444,4992,0
11445,2245,0
11446,13216,0
11447,23133,0
11448,21779,0
11449,12423,0
11450,15350,0
11451,18898,1
11452,13455,0
11453,19330,0
11454,20088,0
11455,20433,0
11456,3622,0
11457,1658,0
11458,7496,0
11459,16872,0
11460,11453,0
11461,7072,0
11462,11735,0
11463,17161,0
11464,14293,0
11465,1140,1
11466,7333,0
11467,4868,0
11468,1572,0
11469,11032,0
11470,23134,0
11471,21091,0
11472,7432,0
11473,12948,0
11474,18924,0
11475,6342,0
11476,8569,0
11477,12236,0
11478,16534,0
11479,7022,0
11480,4245,0
11481,4926,0
11482,662,0
11483,2585,1
11484,2167,1
11485,4711,0
11486,18632,0
11487,378,0
11488,21249,0
11489,19073,0
11490,13330,0
11491,13603,0
11492,21594,0
11493,5804,0
11494,6618,0
11495,12932,0
11496,14866,0
11497,20061,0
11498,3692,0
11499,13655,0
11500,10138,0
11501,14314,0
11502,12425,0
11503,5386,0
11504,6090,0
11505,7241,0
11506,7497,0
11507,1447,0
11508,16517,0
11509,1494,1
11510,21804,0
11511,21951,0
11512,10513,0
11513,9993,0
11514,8546,1
11515,14259,0
11516,5557,1
11517,18044,0
11518,18607,0
11519,5788,0
11520,3491,0
11521,22063,0
11522,8784,0
11523,9703,0
11524,23901,0
11525,17469,0
11526,1635,1
11527,19430,0
11528,4758,0
11529,18273,0
11530,21414,0
11531,10930,0
11532,10502,0
11533,4155,1
11534,16175,0
11535,1724,0
11536,23024,0
11537,18518,0
11538,7167,0
11539,8022,0
11540,18603,0
11541,11057,0
11542,14344,0
11543,21075,0
11544,4377,0
11545,11077,0
11546,8190,0
11547,13218,0
11548,14822,0
11549,22813,0
11550,18242,0
11551,10266,0
11552,2911,0
11553,23272,0
11554,22709,0
11555,13808,0
11556,11779,0
11557,18715,0
11558,6105,0
11559,3472,1
11560,3943,0
11561,6061,0
11562,13562,0
11563,17040,0
11564,1756,1
11565,13159,0
11566,1383,0
11567,13085,0
11568,13355,0
11569,17102,0
11570,15057,0
11571,14604,0
11572,11521,0
11573,20947,0
11574,20196,0
11575,20963,0
11576,59,1
11577,22044,0
11578,2464,0
11579,14192,0
11580,4591,0
11581,7136,0
11582,1776,0
11583,9839,0
11584,10079,0
11585,8996,0
11586,277,0
11587,9321,0
11588,12923,0
11589,20670,0
11590,7111,0
11591,9938,0
11592,13092,0
11593,7981,0
11594,16055,0
11595,2777,0
11596,15951,0
11597,14160,0
11598,7777,0
11599,12778,0
11600,16224,0
11601,15799,0
11602,14400,0
11603,21367,0
11604,18286,0
11605,12248,0
11606,14800,0
11607,9885,1
11608,7817,0
11609,8214,0
11610,21855,0
11611,8503,0
11612,135,0
11613,16306,0
11614,519,0
11615,20353,0
11616,19859,0
11617,7051,0
11618,7500,0
11619,1299,0
11620,5029,0
11621,15850,0
11622,10443,0
11623,8055,0
11624,1543,0
11625,10375,0
11626,14091,0
11627,7499,0
11628,21812,0
11629,13961,0
11630,19522,0
11631,19039,0
11632,14869,0
11633,20051,0
11634,1038,0
11635,20081,0
11636,10068,0
11637,19600,0
11638,8001,0
11639,22422,0
11640,11505,0
11641,22030,0
11642,15195,0
11643,2991,1
11644,18221,0
11645,20755,0
11646,2570,1
11647,10156,0
11648,8606,0
11649,3827,0
11650,238,0
11651,19065,0
11652,19177,0
11653,9908,0
11654,1956,1
11655,2164,0
11656,18726,0
11657,12881,0
11658,288,1
11659,22288,0
11660,22398,0
11661,2020,0
11662,12489,0
11663,17852,0
11664,18452,0
11665,6966,0
11666,8368,0
11667,18841,0
11668,4496,1
11669,22807,0
11670,10824,0
11671,9861,0
11672,15545,0
11673,10724,0
11674,209,0
11675,10639,0
11676,5426,0
11677,8550,0
11678,14791,0
11679,4334,0
11680,9611,0
11681,18490,0
11682,21018,0
11683,12500,1
11684,10196,0
11685,2703,1
11686,4681,0
11687,3494,0
11688,17105,0
11689,13673,1
11690,5442,0
11691,3375,0
11692,4040,0
11693,12009,0
11694,561,1
11695,8287,0
11696,23773,0
11697,3525,0
11698,5606,0
11699,20556,0
11700,9287,1
11701,6190,0
11702,13671,0
11703,12074,1
11704,2116,0
11705,8786,0
11706,5618,0
11707,12056,0
11708,17319,0
11709,3924,0
11710,18765,0
11711,19718,0
11712,10223,0
11713,15014,0
11714,1366,0
11715,7421,0
11716,19086,0
11717,717,0
11718,7197,0
11719,4904,1
11720,18111,0
11721,2141,1
11722,10667,0
11723,1771,1
11724,14811,0
11725,8923,0
11726,11277,0
11727,9826,0
11728,3385,0
11729,7473,0
11730,10059,0
11731,8633,1
11732,19881,0
11733,10471,0
11734,2550,0
11735,7501,0
11736,14778,0
11737,20710,0
11738,21320,0
11739,13515,0
11740,20889,0
11741,7850,0
11742,16657,0
11743,2057,0
11744,17365,0
11745,4628,0
11746,16696,0
11747,16668,0
11748,10235,0
11749,17096,0
11750,11323,1
11751,1052,0
11752,12412,0
11753,5254,0
11754,14654,0
11755,10245,0
11756,10253,0
11757,8147,0
11758,18633,0
11759,17717,0
11760,23872,0
11761,1700,1
11762,16591,0
11763,14554,0
11764,14549,0
11765,20865,0
11766,16252,0
11767,18359,0
11768,8761,0
11769,4309,0
11770,1551,0
11771,8507,0
11772,16934,0
11773,7178,0
11774,13617,0
11775,23604,0
11776,23288,0
11777,2392,0
11778,17623,0
11779,16689,0
11780,20588,0
11781,19450,0
11782,15091,0
11783,5974,0
11784,580,0
11785,8125,0
11786,7359,0
11787,15421,0
11788,8028,0
11789,4281,0
11790,17658,0
11791,20746,0
11792,12678,0
11793,8146,0
11794,5679,0
11795,1627,0
11796,19363,0
11797,23791,0
11798,7318,0
11799,21586,0
11800,3333,0
11801,10982,0
11802,529,1
11803,21211,0
11804,14517,0
11805,484,1
11806,10204,0
11807,8807,0
11808,21618,0
11809,20155,0
11810,8479,0
11811,13343,0
11812,3572,0
11813,2899,0
11814,21992,0
11815,2003,1
11816,3066,0
11817,6817,0
11818,2852,1
11819,10631,0
11820,10814,0
11821,11725,0
11822,1274,0
11823,4494,0
11824,12713,0
11825,10837,0
11826,14431,0
11827,19015,0
11828,12836,0
11829,23369,0
11830,2156,0
11831,23428,0
11832,4815,0
11833,7625,0
11834,7661,0
11835,2973,0
11836,7102,0
11837,14300,0
11838,13697,0
11839,20903,0
11840,3610,1
11841,13440,0
11842,19284,0
11843,10030,0
11844,11278,0
11845,5393,0
11846,1370,0
11847,1242,1
11848,8173,0
11849,7223,0
11850,18117,0
11851,18098,0
11852,907,1
11853,2055,0
11854,15072,0
11855,21390,0
11856,2553,0
11857,12831,1
11858,2272,1
11859,4301,0
11860,2711,0
11861,20762,0
11862,14999,0
11863,22026,0
11864,21552,0
11865,11681,0
11866,8315,0
11867,17215,0
11868,19112,0
11869,19196,0
11870,5620,0
11871,6620,0
11872,13296,0
11873,9841,0
11874,1578,0
11875,19303,0
11876,1037,0
11877,8621,0
11878,14583,0
11879,17914,0
11880,4705,0
11881,23253,0
11882,3268,0
11883,16189,0
11884,15271,0
11885,11799,0
11886,2046,1
11887,4692,0
11888,2254,0
11889,6098,0
11890,10808,0
11891,14650,0
11892,12571,0
11893,20795,0
11894,16625,0
11895,18421,0
11896,9665,0
11897,12029,0
11898,8437,0
11899,19441,0
11900,1134,1
11901,6476,0
11902,23293,0
11903,16176,0
11904,21007,0
11905,20215,0
11906,16729,0
11907,1332,1
11908,13151,0
11909,8041,0
11910,20424,0
11911,18046,0
11912,2898,1
11913,19558,0
11914,19420,0
11915,22465,0
11916,6788,0
11917,20772,0
11918,6942,0
11919,13194,0
11920,8218,0
11921,19400,0
11922,5096,0
11923,5342,0
11924,23620,0
11925,4086,0
11926,1451,0
11927,14309,0
11928,22564,0
11929,1646,0
11930,10067,0
11931,3754,0
11932,14464,0
11933,3611,0
11934,22623,0
11935,5793,0
11936,16345,0
11937,10356,0
11938,18584,0
11939,9252,1
11940,5224,0
11941,18021,0
11942,10494,0
11943,4864,0
11944,12458,1
11945,5995,0
11946,16791,0
11947,7096,0
11948,17377,0
11949,5028,0
11950,3800,1
11951,2908,0
11952,15540,0
11953,12257,0
11954,19089,0
11955,15529,0
11956,19004,0
11957,1198,1
11958,23225,0
11959,6212,0
11960,23693,0
11961,13436,0
11962,14849,0
11963,18297,0
11964,22879,0
11965,18866,0
11966,263,1
11967,12448,0
11968,19721,0
11969,18849,0
11970,8608,0
11971,14088,0
11972,12496,0
11973,21268,0
11974,16434,0
11975,21676,0
11976,14564,0
11977,22784,0
11978,2559,1
11979,23319,0
11980,15487,0
11981,1597,0
11982,19011,0
11983,7340,0
11984,3576,0
11985,18250,0
11986,12415,0
11987,17022,0
11988,20584,0
11989,22086,0
11990,3939,0
11991,7158,0
11992,10520,0
11993,15641,0
11994,1128,0
11995,10337,0
11996,537,0
11997,6325,0
11998,22780,1
11999,7998,0
12000,13379,0
12001,4374,0
12002,1905,0
12003,555,0
12004,478,1
12005,19032,0
12006,2630,1
12007,15770,0
12008,14325,0
12009,367,0
12010,19961,0
12011,11018,0
12012,6918,0
12013,18340,0
12014,10394,0
12015,7132,0
12016,15583,0
12017,13232,0
12018,4320,0
12019,19998,0
12020,4906,0
12021,4997,0
12022,3957,0
12023,20266,0
12024,702,0
12025,20072,0
12026,23450,0
12027,21383,0
12028,10031,0
12029,22968,1
12030,6982,0
12031,4984,1
12032,22186,0
12033,15738,0
12034,12405,0
12035,14768,0
12036,13286,0
12037,9024,0
12038,23636,0
12039,11984,0
12040,787,1
12041,22339,0
12042,18459,0
12043,1876,0
12044,11730,0
12045,12839,0
12046,15274,0
12047,2336,0
12048,18070,0
12049,8793,0
12050,5216,0
12051,8700,0
12052,10388,0
12053,2596,0
12054,3394,0
12055,12329,0
12056,3780,0
12057,20891,0
12058,17208,0
12059,5063,0
12060,5492,0
12061,8191,0
12062,13507,0
12063,6716,0
12064,18506,0
12065,13923,0
12066,8659,0
12067,12698,0
12068,4141,0
12069,17362,0
12070,3714,0
12071,2869,1
12072,6021,0
12073,21221,0
12074,2493,0
12075,11620,0
12076,7184,1
12077,8870,0
12078,7381,0
12079,17866,0
12080,15617,0
12081,13915,0
12082,4865,0
12083,870,1
12084,7866,0
12085,15944,0
12086,14713,0
12087,17818,0
12088,14328,0
12089,755,0
12090,14380,0
12091,15986,0
12092,8142,1
12093,17550,0
12094,5069,0
12095,21098,0
12096,23424,0
12097,14243,0
12098,22834,0
12099,5613,1
12100,1166,0
12101,77,0
12102,5173,0
12103,20631,0
12104,20388,0
12105,11270,0
12106,6534,0
12107,22424,1
12108,11079,0
12109,20849,0
12110,18179,0
12111,9113,1
12112,4008,0
12113,1363,0
12114,12780,0
12115,23308,0
12116,221,0
12117,152,0
12118,21182,0
12119,23391,0
12120,3042,0
12121,6840,0
12122,691,1
12123,18657,0
12124,9696,0
12125,17907,0
12126,11595,0
12127,23482,0
12128,3528,1
12129,8591,0
12130,9777,0
12131,5869,0
12132,3571,1
12133,17329,0
12134,13060,0
12135,4664,0
12136,14387,0
12137,7985,0
12138,3803,1
12139,10144,0
12140,8111,0
12141,20641,0
12142,867,1
12143,2334,0
12144,4349,0
12145,9735,0
12146,11030,0
12147,14124,0
12148,15479,0
12149,763,0
12150,11494,0
12151,3772,0
12152,4519,0
12153,18667,0
12154,15254,1
12155,10668,1
12156,18075,1
12157,16301,0
12158,20806,0
12159,10967,0
12160,18909,0
12161,11705,0
12162,15217,0
12163,721,0
12164,17487,0
12165,18807,0
12166,12374,0
12167,7579,0
12168,20146,0
12169,22237,0
12170,4489,0
12171,23896,0
12172,88,0
12173,22228,0
12174,9484,0
12175,18582,0
12176,15113,0
12177,17205,0
12178,18588,0
12179,21376,0
12180,6670,0
12181,1865,0
12182,15963,0
12183,8625,0
12184,16776,0
12185,8227,0
12186,16278,0
12187,4502,1
12188,9563,0
12189,1813,0
12190,7595,0
12191,16159,0
12192,5897,0
12193,14919,0
12194,699,0
12195,17643,0
12196,18489,0
12197,3703,0
12198,4788,0
12199,13558,0
12200,14655,0
12201,8985,0
12202,9468,0
12203,18772,0
12204,4302,0
12205,15490,0
12206,20854,0
12207,4876,0
12208,902,0
12209,18450,0
12210,2163,0
12211,16808,0
12212,2203,0
12213,7450,0
12214,9568,0
12215,983,1
12216,18850,0
12217,23446,1
12218,935,0
12219,7950,1
12220,5593,0
12221,599,1
12222,13322,1
12223,11456,0
12224,20946,0
12225,4380,0
12226,9132,0
12227,10062,0
12228,18914,0
12229,2589,0
12230,16399,0
12231,15517,0
12232,13974,0
12233,5997,0
12234,13297,0
12235,20189,0
12236,3446,0
12237,23528,0
12238,17939,0
12239,17787,0
12240,15336,0
12241,1115,0
12242,10697,0
12243,18202,0
12244,16919,0
12245,20959,0
12246,1841,0
12247,19433,0
12248,12851,1
12249,22402,0
12250,8450,0
12251,3377,0
12252,21675,0
12253,6562,0
12254,10247,0
12255,15252,0
12256,19915,0
12257,19868,0
12258,3691,0
12259,18320,1
12260,8052,0
12261,8413,0
12262,5187,0
12263,22466,0
12264,18618,0
12265,1718,1
12266,5329,0
12267,18458,0
12268,13240,0
12269,225,0
12270,19180,0
12271,7780,0
12272,9529,0
12273,15721,0
